time,azimuth_mean,elevation_mean
2025-03-01 03:00:00,63.8,-38.64
2025-03-01 03:30:00,70.17,-33.29
2025-03-01 04:00:00,75.97,-27.76
2025-03-01 04:30:00,81.25,-22.07
2025-03-01 05:00:00,86.7675,-15.685
2025-03-01 05:30:00,91.09666666666665,-10.450000000000001
2025-03-01 06:00:00,95.90428571428572,-4.515714285714286
2025-03-01 06:30:00,100.76928571428572,1.6064285714285715
2025-03-01 07:00:00,105.488,6.878666666666667
2025-03-01 07:30:00,110.46,12.222222222222221
2025-03-01 08:00:00,116.14,17.81714285714286
2025-03-01 08:30:00,121.95625,22.8675
2025-03-01 09:00:00,128.29142857142855,27.604285714285712
2025-03-01 09:30:00,135.27625,31.915
2025-03-01 10:00:00,142.97142857142856,35.714285714285715
2025-03-01 10:30:00,151.45625,38.845
2025-03-01 11:00:00,160.66285714285712,41.21
2025-03-01 11:30:00,170.47375,42.65
2025-03-01 12:00:00,180.27428571428572,43.12714285714286
2025-03-01 12:30:00,190.15125,42.60375
2025-03-01 13:00:00,199.94,41.12
2025-03-01 13:30:00,209.11625,38.7175
2025-03-01 14:00:00,217.56428571428572,35.55285714285714
2025-03-01 14:30:00,225.22875,31.72875
2025-03-01 15:00:00,232.18428571428572,27.395714285714288
2025-03-01 15:30:00,238.49625,22.645
2025-03-01 16:00:00,244.29714285714286,17.587142857142858
2025-03-01 16:30:00,249.93666666666664,12.017777777777777
2025-03-01 17:00:00,254.87266666666667,6.715333333333334
2025-03-01 17:30:00,259.58142857142855,1.4707142857142856
2025-03-01 18:00:00,264.42571428571426,-4.615714285714286
2025-03-01 18:30:00,269.28,-10.583333333333334
2025-03-01 19:00:00,273.64,-15.815
2025-03-01 19:30:00,278.85,-21.83
2025-03-01 20:00:00,284.17999999999995,-27.490000000000002
2025-03-01 20:30:00,289.93,-33.03
2025-03-01 21:00:00,296.39,-38.33
2025-03-01 21:30:00,303.63,-43.36
2025-03-01 22:00:00,312.125,-47.89
2025-03-01 22:30:00,321.86,-51.88
2025-03-01 23:00:00,333.31,-54.925
2025-03-01 23:30:00,346.06,-57.0
2025-03-02 00:00:00,357.565,-57.66
2025-03-02 00:30:00,13.66,-56.93
2025-03-02 01:00:00,26.55,-55.0
2025-03-02 01:30:00,37.85,-51.849999999999994
2025-03-02 02:00:00,47.75,-47.95
2025-03-02 02:30:00,56.105000000000004,-43.355000000000004
2025-03-02 03:00:00,63.46,-38.36
2025-03-02 03:30:00,69.84,-33.03
2025-03-02 04:00:00,75.64,-27.5
2025-03-02 04:30:00,80.93,-21.825000000000003
2025-03-02 05:00:00,86.255,-15.6875
2025-03-02 05:30:00,91.22749999999999,-9.675
2025-03-02 06:00:00,96.10428571428572,-3.6385714285714283
2025-03-02 06:30:00,100.61214285714286,2.0100000000000002
2025-03-02 07:00:00,105.32133333333333,7.2620000000000005
2025-03-02 07:30:00,110.2225,12.53125
2025-03-02 08:00:00,115.59857142857142,17.84857142857143
2025-03-02 08:30:00,121.4025,22.925
2025-03-02 09:00:00,127.72142857142856,27.69142857142857
2025-03-02 09:30:00,134.68875,32.042500000000004
2025-03-02 10:00:00,142.37571428571428,35.885714285714286
2025-03-02 10:30:00,150.85875,39.06625
2025-03-02 11:00:00,160.0842857142857,41.49
2025-03-02 11:30:00,169.93625,42.97875
2025-03-02 12:00:00,180.75125,43.48875
2025-03-02 12:30:00,190.89857142857142,42.92
2025-03-02 13:00:00,200.705,41.34625
2025-03-02 13:30:00,209.9,38.887142857142855
2025-03-02 14:00:00,218.3175,35.64125
2025-03-02 14:30:00,225.97142857142856,31.774285714285718
2025-03-02 15:00:00,232.8825,27.387500000000003
2025-03-02 15:30:00,239.18,22.604285714285712
2025-03-02 16:00:00,244.9475,17.50875
2025-03-02 16:30:00,250.61875,11.86625
2025-03-02 17:00:00,255.39133333333334,6.71
2025-03-02 17:30:00,260.0957142857143,1.4557142857142857
2025-03-02 18:00:00,264.5266666666667,-4.126666666666666
2025-03-02 18:30:00,269.15999999999997,-9.825
2025-03-02 19:00:00,274.1475,-15.815
2025-03-02 19:30:00,279.38,-21.82
2025-03-02 20:00:00,284.74,-27.475
2025-03-02 20:30:00,290.52,-33.0
2025-03-02 21:00:00,297.025,-38.275000000000006
2025-03-02 21:30:00,304.3,-43.27
2025-03-02 22:00:00,312.83500000000004,-47.760000000000005
2025-03-02 22:30:00,322.6,-51.69
2025-03-02 23:00:00,334.055,-54.675
2025-03-02 23:30:00,346.76,-56.68
2025-03-03 00:00:00,357.88,-57.29
2025-03-03 00:30:00,13.530000000000001,-56.555
2025-03-03 01:00:00,26.32,-54.64
2025-03-03 01:30:00,37.55,-51.51
2025-03-03 02:00:00,47.42,-47.63
2025-03-03 02:30:00,55.769999999999996,-43.06
2025-03-03 03:00:00,63.12,-38.09
2025-03-03 03:30:00,69.505,-32.769999999999996
2025-03-03 04:00:00,75.32,-27.25
2025-03-03 04:30:00,80.61500000000001,-21.58
2025-03-03 05:00:00,85.7425,-15.6875
2025-03-03 05:30:00,90.7325,-9.675
2025-03-03 06:00:00,95.61,-3.6371428571428575
2025-03-03 06:30:00,100.27333333333333,2.19
2025-03-03 07:00:00,105.13533333333334,7.628
2025-03-03 07:30:00,110.03428571428572,12.902857142857144
2025-03-03 08:00:00,115.4325,18.22
2025-03-03 08:30:00,121.23857142857142,23.31142857142857
2025-03-03 09:00:00,127.59,28.08
2025-03-03 09:30:00,134.57571428571427,32.45
2025-03-03 10:00:00,142.31625,36.285
2025-03-03 10:30:00,150.84,39.487142857142864
2025-03-03 11:00:00,160.14625,41.8875
2025-03-03 11:30:00,170.06285714285715,43.39142857142857
2025-03-03 12:00:00,180.4711111111111,43.873333333333335
2025-03-03 12:30:00,190.9742857142857,43.300000000000004
2025-03-03 13:00:00,200.84375,41.71375
2025-03-03 13:30:00,210.08999999999997,39.24142857142857
2025-03-03 14:00:00,218.54375,35.980000000000004
2025-03-03 14:30:00,226.2242857142857,32.09285714285714
2025-03-03 15:00:00,233.15125,27.68625
2025-03-03 15:30:00,239.45714285714286,22.889999999999997
2025-03-03 16:00:00,245.23125,17.77875
2025-03-03 16:30:00,250.89249999999998,12.14
2025-03-03 17:00:00,255.58266666666665,7.068666666666667
2025-03-03 17:30:00,260.452,1.6179999999999999
2025-03-03 18:00:00,265.02500000000003,-4.131666666666667
2025-03-03 18:30:00,269.66499999999996,-9.825
2025-03-03 19:00:00,274.665,-15.815
2025-03-03 19:30:00,279.92,-21.82
2025-03-03 20:00:00,285.3,-27.46
2025-03-03 20:30:00,291.11,-32.96
2025-03-03 21:00:00,297.65,-38.21
2025-03-03 21:30:00,304.97,-43.17
2025-03-03 22:00:00,313.53999999999996,-47.620000000000005
2025-03-03 22:30:00,323.34,-51.5
2025-03-03 23:00:00,334.78499999999997,-54.42
2025-03-03 23:30:00,347.44,-56.35
2025-03-04 00:00:00,358.19,-56.915
2025-03-04 00:30:00,13.405000000000001,-56.18
2025-03-04 01:00:00,26.09,-54.28
2025-03-04 01:30:00,37.26,-51.175
2025-03-04 02:00:00,47.1,-47.32
2025-03-04 02:30:00,55.43,-42.765
2025-03-04 03:00:00,62.78,-37.81
2025-03-04 03:30:00,69.17500000000001,-32.505
2025-03-04 04:00:00,74.99,-27.0
2025-03-04 04:30:00,80.295,-21.335
2025-03-04 05:00:00,85.225,-15.690000000000001
2025-03-04 05:30:00,90.225,-9.675
2025-03-04 06:00:00,95.11142857142856,-3.6371428571428575
2025-03-04 06:30:00,99.77333333333333,2.194
2025-03-04 07:00:00,104.632,7.640666666666666
2025-03-04 07:30:00,109.8575,13.27125
2025-03-04 08:00:00,115.25714285714285,18.602857142857143
2025-03-04 08:30:00,121.09,23.697499999999998
2025-03-04 09:00:00,127.45142857142856,28.48428571428571
2025-03-04 09:30:00,134.48375,32.85
2025-03-04 10:00:00,142.25142857142856,36.705714285714286
2025-03-04 10:30:00,150.84375,39.89375
2025-03-04 11:00:00,160.20285714285714,42.30571428571428
2025-03-04 11:30:00,170.205,43.78125
2025-03-04 12:00:00,180.91875,44.26125
2025-03-04 12:30:00,191.0514285714286,43.684285714285714
2025-03-04 13:00:00,200.9875,42.08125
2025-03-04 13:30:00,210.28428571428572,39.59428571428571
2025-03-04 14:00:00,218.77625,36.315
2025-03-04 14:30:00,226.48000000000002,32.41285714285714
2025-03-04 15:00:00,233.4225,27.98875
2025-03-04 15:30:00,239.73714285714286,23.177142857142858
2025-03-04 16:00:00,245.51875,18.052500000000002
2025-03-04 16:30:00,250.8942857142857,12.708571428571428
2025-03-04 17:00:00,255.77466666666666,7.428
2025-03-04 17:30:00,260.63866666666667,1.9913333333333334
2025-03-04 18:00:00,265.21285714285716,-3.7342857142857144
2025-03-04 18:30:00,270.1675,-9.825
2025-03-04 19:00:00,275.1825,-15.81
2025-03-04 19:30:00,280.46,-21.81
2025-03-04 20:00:00,285.865,-27.435
2025-03-04 20:30:00,291.71,-32.93
2025-03-04 21:00:00,298.28,-38.150000000000006
2025-03-04 21:30:00,305.64,-43.08
2025-03-04 22:00:00,314.26,-47.480000000000004
2025-03-04 22:30:00,324.08,-51.3
2025-03-04 23:00:00,335.515,-54.155
2025-03-04 23:30:00,348.12,-56.03
2025-03-05 00:00:00,358.49,-56.535
2025-03-05 00:30:00,13.274999999999999,-55.8
2025-03-05 01:00:00,25.86,-53.92
2025-03-05 01:30:00,36.97,-50.835
2025-03-05 02:00:00,46.77,-47.0
2025-03-05 02:30:00,55.095,-42.47
2025-03-05 03:00:00,62.44,-37.53
2025-03-05 03:30:00,68.84,-32.24
2025-03-05 04:00:00,74.67,-26.75
2025-03-05 04:30:00,80.89666666666666,-20.05666666666667
2025-03-05 05:00:00,85.35666666666667,-14.926666666666668
2025-03-05 05:30:00,89.7225,-9.675
2025-03-05 06:00:00,94.91625,-3.22625
2025-03-05 06:30:00,99.59333333333333,2.562
2025-03-05 07:00:00,104.464,8.030666666666667
2025-03-05 07:30:00,109.66999999999999,13.645714285714286
2025-03-05 08:00:00,115.08875,18.97875
2025-03-05 08:30:00,120.92714285714285,24.08857142857143
2025-03-05 09:00:00,127.325,28.87625
2025-03-05 09:30:00,134.37,33.26
2025-03-05 10:00:00,142.1975,37.11125
2025-03-05 10:30:00,150.82714285714286,40.31428571428571
2025-03-05 11:00:00,160.26875,42.71125
2025-03-05 11:30:00,170.34,44.19571428571429
2025-03-05 12:00:00,180.74625,44.6425
2025-03-05 12:30:00,191.13714285714286,44.06285714285714
2025-03-05 13:00:00,201.13625,42.45125
2025-03-05 13:30:00,210.4842857142857,39.949999999999996
2025-03-05 14:00:00,219.0125,36.6525
2025-03-05 14:30:00,226.74142857142857,32.730000000000004
2025-03-05 15:00:00,233.7,28.28875
2025-03-05 15:30:00,240.02142857142857,23.46
2025-03-05 16:00:00,245.8075,18.32125
2025-03-05 16:30:00,251.18714285714285,12.965714285714286
2025-03-05 17:00:00,256.3,7.4206666666666665
2025-03-05 17:30:00,261.158,1.976
2025-03-05 18:00:00,265.71714285714285,-3.737142857142857
2025-03-05 18:30:00,270.675,-9.825
2025-03-05 19:00:00,275.705,-15.81
2025-03-05 19:30:00,281.0,-21.81
2025-03-05 20:00:00,286.435,-27.42
2025-03-05 20:30:00,292.3,-32.89
2025-03-05 21:00:00,298.91499999999996,-38.085
2025-03-05 21:30:00,306.32,-42.98
2025-03-05 22:00:00,314.97,-47.335
2025-03-05 22:30:00,324.82,-51.1
2025-03-05 23:00:00,336.245,-53.894999999999996
2025-03-05 23:30:00,348.8,-55.69
2025-03-06 00:00:00,358.79499999999996,-56.15
2025-03-06 00:30:00,13.155,-55.42
2025-03-06 01:00:00,25.64,-53.55
2025-03-06 01:30:00,36.685,-50.495000000000005
2025-03-06 02:00:00,46.45,-46.68
2025-03-06 02:30:00,54.76,-42.17
2025-03-06 03:00:00,62.11,-37.25
2025-03-06 03:30:00,68.51,-31.970000000000002
2025-03-06 04:00:00,74.34,-26.49
2025-03-06 04:30:00,80.07,-20.369999999999997
2025-03-06 05:00:00,85.4575,-14.195
2025-03-06 05:30:00,90.4425,-8.175
2025-03-06 06:00:00,94.995,-2.4575
2025-03-06 06:30:00,99.40799999999999,2.9186666666666667
2025-03-06 07:00:00,104.11642857142859,8.222142857142858
2025-03-06 07:30:00,109.4875,14.01625
2025-03-06 08:00:00,114.91,19.364285714285717
2025-03-06 08:30:00,120.77250000000001,24.47375
2025-03-06 09:00:00,127.17714285714285,29.275714285714287
2025-03-06 09:30:00,134.27,33.65875
2025-03-06 10:00:00,142.12,37.528571428571425
2025-03-06 10:30:00,150.825,40.722500000000004
2025-03-06 11:00:00,160.32142857142858,43.13285714285714
2025-03-06 11:30:00,170.48,44.5875
2025-03-06 12:00:00,181.09625,45.03625
2025-03-06 12:30:00,191.21857142857144,44.44428571428572
2025-03-06 13:00:00,201.285,42.8225
2025-03-06 13:30:00,210.68571428571428,40.30428571428571
2025-03-06 14:00:00,219.24875,36.99
2025-03-06 14:30:00,227.00142857142856,33.05142857142857
2025-03-06 15:00:00,233.97625,28.59
2025-03-06 15:30:00,240.31,23.747142857142855
2025-03-06 16:00:00,246.09625,18.59625
2025-03-06 16:30:00,251.47857142857143,13.225714285714286
2025-03-06 17:00:00,256.49733333333336,7.784000000000001
2025-03-06 17:30:00,261.51625,2.14125
2025-03-06 18:00:00,266.21999999999997,-3.738571428571429
2025-03-06 18:30:00,271.185,-9.825
2025-03-06 19:00:00,276.225,-15.81
2025-03-06 19:30:00,281.54,-21.8
2025-03-06 20:00:00,287.005,-27.395
2025-03-06 20:30:00,292.9,-32.85
2025-03-06 21:00:00,299.54999999999995,-38.015
2025-03-06 21:30:00,306.99,-42.87
2025-03-06 22:00:00,315.67499999999995,-47.185
2025-03-06 22:30:00,325.54,-50.9
2025-03-06 23:00:00,336.96500000000003,-53.62
2025-03-06 23:30:00,349.46,-55.36
2025-03-07 00:00:00,359.94,-55.78
2025-03-07 00:30:00,13.04,-55.04
2025-03-07 01:00:00,25.43,-53.19
2025-03-07 01:30:00,36.41,-50.15
2025-03-07 02:00:00,46.14,-46.36
2025-03-07 02:30:00,54.435,-41.87
2025-03-07 03:00:00,61.78,-36.97
2025-03-07 03:30:00,68.18,-31.705
2025-03-07 04:00:00,74.02,-26.23
2025-03-07 04:30:00,79.65,-20.240000000000002
2025-03-07 05:00:00,84.935,-14.1975
2025-03-07 05:30:00,89.9375,-8.1775
2025-03-07 06:00:00,94.73555555555555,-2.1322222222222225
2025-03-07 06:30:00,98.58272727272728,2.5545454545454547
2025-03-07 07:00:00,,
2025-03-07 07:30:00,,
2025-03-07 08:00:00,,
2025-03-07 08:30:00,123.18,26.92
2025-03-07 09:00:00,126.69285714285715,29.43857142857143
2025-03-07 09:30:00,133.77875,33.85125
2025-03-07 10:00:00,141.63,37.76
2025-03-07 10:30:00,150.3475,40.99375
2025-03-07 11:00:00,159.8742857142857,43.44571428571429
2025-03-07 11:30:00,170.08625,44.94375
2025-03-07 12:00:00,180.98125,45.425
2025-03-07 12:30:00,191.30428571428573,44.83
2025-03-07 13:00:00,201.43625,43.19625
2025-03-07 13:30:00,210.89142857142858,40.66142857142857
2025-03-07 14:00:00,219.49125,37.3275
2025-03-07 14:30:00,227.26857142857145,33.37
2025-03-07 15:00:00,234.2525,28.89125
2025-03-07 15:30:00,240.5957142857143,24.03142857142857
2025-03-07 16:00:00,246.38875,18.8675
2025-03-07 16:30:00,251.77714285714288,13.48857142857143
2025-03-07 17:00:00,257.00866666666667,7.792666666666666
2025-03-07 17:30:00,261.73357142857145,2.474285714285714
2025-03-07 18:00:00,266.415,-3.3200000000000003
2025-03-07 18:30:00,271.695,-9.825
2025-03-07 19:00:00,276.75,-15.8075
2025-03-07 19:30:00,282.09,-21.8
2025-03-07 20:00:00,287.57500000000005,-27.38
2025-03-07 20:30:00,293.51,-32.81
2025-03-07 21:00:00,300.20000000000005,-37.95
2025-03-07 21:30:00,307.67,-42.77
2025-03-07 22:00:00,316.395,-47.03
2025-03-07 22:30:00,326.28,-50.69
2025-03-07 23:00:00,337.69,-53.349999999999994
2025-03-07 23:30:00,350.13,-55.01
2025-03-08 00:00:00,359.94,-55.39
2025-03-08 00:30:00,12.915,-54.655
2025-03-08 01:00:00,25.21,-52.82
2025-03-08 01:30:00,36.125,-49.8
2025-03-08 02:00:00,45.82,-46.04
2025-03-08 02:30:00,54.105000000000004,-41.565
2025-03-08 03:00:00,61.44,-36.68
2025-03-08 03:30:00,67.85,-31.43
2025-03-08 04:00:00,73.7,-25.97
2025-03-08 04:30:00,79.22,-20.115000000000002
2025-03-08 05:00:00,84.4075,-14.1975
2025-03-08 05:30:00,89.43,-8.175
2025-03-08 06:00:00,94.23111111111112,-2.1333333333333333
2025-03-08 06:30:00,98.718,3.2866666666666666
2025-03-08 07:00:00,103.36384615384615,8.55076923076923
2025-03-08 07:30:00,108.76,14.407142857142857
2025-03-08 08:00:00,114.18625,19.7775
2025-03-08 08:30:00,120.03999999999999,24.927142857142858
2025-03-08 09:00:00,126.45875000000001,29.76375
2025-03-08 09:30:00,133.5457142857143,34.20285714285714
2025-03-08 10:00:00,141.44625,38.1125
2025-03-08 10:30:00,150.1885714285714,41.378571428571426
2025-03-08 11:00:00,159.79375,43.8225
2025-03-08 11:30:00,170.06571428571428,45.34571428571429
2025-03-08 12:00:00,180.74625,45.80625
2025-03-08 12:30:00,191.39142857142858,45.212857142857146
2025-03-08 13:00:00,201.5925,43.56875
2025-03-08 13:30:00,211.09857142857143,41.01714285714286
2025-03-08 14:00:00,219.7375,37.665
2025-03-08 14:30:00,227.53857142857143,33.68571428571429
2025-03-08 15:00:00,234.53875,29.19125
2025-03-08 15:30:00,240.88857142857142,24.31714285714286
2025-03-08 16:00:00,246.68375,19.13625
2025-03-08 16:30:00,252.07142857142858,13.747142857142858
2025-03-08 17:00:00,257.3542857142857,7.992142857142857
2025-03-08 17:30:00,262.096,2.64
2025-03-08 18:00:00,266.92,-3.3187499999999996
2025-03-08 18:30:00,272.21,-9.825
2025-03-08 19:00:00,276.64,-15.076666666666666
2025-03-08 19:30:00,280.91499999999996,-19.895
2025-03-08 20:00:00,286.25,-25.52
2025-03-08 20:30:00,292.08000000000004,-30.975
2025-03-08 21:00:00,298.47,-36.22
2025-03-08 21:30:00,305.775,-41.095
2025-03-08 22:00:00,314.0,-45.56
2025-03-08 22:30:00,323.61,-49.33
2025-03-08 23:00:00,334.42,-52.36
2025-03-08 23:30:00,346.58,-54.225
2025-03-09 00:00:00,359.94,-54.99
2025-03-09 00:30:00,12.8,-54.27
2025-03-09 01:00:00,25.0,-52.45
2025-03-09 01:30:00,35.855000000000004,-49.455
2025-03-09 02:00:00,45.51,-45.71
2025-03-09 02:30:00,53.78,-41.260000000000005
2025-03-09 03:00:00,61.11,-36.4
2025-03-09 03:30:00,67.525,-31.155
2025-03-09 04:00:00,73.37,-25.71
2025-03-09 04:30:00,78.79499999999999,-19.985
2025-03-09 05:00:00,83.8875,-14.2025
2025-03-09 05:30:00,89.404,-7.5840000000000005
2025-03-09 06:00:00,94.24111111111111,-1.4622222222222223
2025-03-09 06:30:00,98.534,3.6546666666666665
2025-03-09 07:00:00,103.02166666666666,8.755
2025-03-09 07:30:00,108.5775,14.78125
2025-03-09 08:00:00,114.00428571428571,20.165714285714284
2025-03-09 08:30:00,119.88125000000001,25.31875
2025-03-09 09:00:00,126.30857142857143,30.16857142857143
2025-03-09 09:30:00,133.44375,34.6075
2025-03-09 10:00:00,141.3685714285714,38.535714285714285
2025-03-09 10:30:00,150.19,41.7875
2025-03-09 11:00:00,159.84714285714287,44.25
2025-03-09 11:30:00,170.215,45.74125
2025-03-09 12:00:00,181.10625,46.205
2025-03-09 12:30:00,191.47714285714287,45.60285714285714
2025-03-09 13:00:00,201.75,43.94375
2025-03-09 13:30:00,211.30714285714288,41.37571428571429
2025-03-09 14:00:00,219.98375,38.00125
2025-03-09 14:30:00,227.80714285714288,34.004285714285714
2025-03-09 15:00:00,234.82375,29.495
2025-03-09 15:30:00,241.18,24.602857142857143
2025-03-09 16:00:00,246.98125,19.41375
2025-03-09 16:30:00,252.3685714285714,14.012857142857143
2025-03-09 17:00:00,257.56,8.349285714285715
2025-03-09 17:30:00,262.29533333333336,2.9873333333333334
2025-03-09 18:00:00,267.1433333333333,-2.9322222222222223
2025-03-09 18:30:00,272.11999999999995,-9.1
2025-03-09 19:00:00,276.5075,-14.3025
2025-03-09 19:30:00,281.46000000000004,-19.89
2025-03-09 20:00:00,286.81,-25.51
2025-03-09 20:30:00,292.68,-30.939999999999998
2025-03-09 21:00:00,299.1,-36.16
2025-03-09 21:30:00,306.44,-41.0
2025-03-09 22:00:00,314.7,-45.42
2025-03-09 22:30:00,324.33500000000004,-49.135
2025-03-09 23:00:00,335.14,-52.1
2025-03-09 23:30:00,347.245,-53.894999999999996
2025-03-10 00:00:00,359.94,-54.6
2025-03-10 00:30:00,12.684999999999999,-53.885000000000005
2025-03-10 01:00:00,24.78,-52.08
2025-03-10 01:30:00,35.58,-49.105
2025-03-10 02:00:00,45.2,-45.39
2025-03-10 02:30:00,53.45,-40.955
2025-03-10 03:00:00,60.78,-36.11
2025-03-10 03:30:00,67.195,-30.885
2025-03-10 04:00:00,73.05,-25.45
2025-03-10 04:30:00,79.38,-18.73
2025-03-10 05:00:00,84.00666666666666,-13.446666666666667
2025-03-10 05:30:00,88.89,-7.590000000000001
2025-03-10 06:00:00,93.941,-1.2
2025-03-10 06:30:00,98.34666666666666,4.024
2025-03-10 07:00:00,102.92,9.234166666666667
2025-03-10 07:30:00,108.38571428571429,15.164285714285715
2025-03-10 08:00:00,113.83375,20.54875
2025-03-10 08:30:00,119.71000000000001,25.714285714285715
2025-03-10 09:00:00,126.1725,30.56625
2025-03-10 09:30:00,133.32285714285715,35.02571428571429
2025-03-10 10:00:00,141.30875,38.9475
2025-03-10 10:30:00,150.17000000000002,42.221428571428575
2025-03-10 11:00:00,159.91875,44.6575
2025-03-10 11:30:00,170.35714285714286,46.16142857142857
2025-03-10 12:00:00,180.92625,46.5925
2025-03-10 12:30:00,192.26375000000002,45.894999999999996
2025-03-10 13:00:00,202.57714285714286,44.18285714285714
2025-03-10 13:30:00,212.11625,41.5225
2025-03-10 14:00:00,220.78857142857143,38.098571428571425
2025-03-10 14:30:00,228.5625,34.03375
2025-03-10 15:00:00,235.55714285714288,29.487142857142857
2025-03-10 15:30:00,241.86875,24.55
2025-03-10 16:00:00,247.65,19.334285714285716
2025-03-10 16:30:00,253.0125,13.9075
2025-03-10 17:00:00,258.2584615384616,8.154615384615385
2025-03-10 17:30:00,262.818,2.9733333333333336
2025-03-10 18:00:00,267.35125,-2.54875
2025-03-10 18:30:00,271.9925,-8.325
2025-03-10 19:00:00,277.0375,-14.3025
2025-03-10 19:30:00,282.01,-19.884999999999998
2025-03-10 20:00:00,287.39,-25.49
2025-03-10 20:30:00,293.28,-30.9
2025-03-10 21:00:00,299.74,-36.09
2025-03-10 21:30:00,307.11,-40.894999999999996
2025-03-10 22:00:00,315.41,-45.27
2025-03-10 22:30:00,325.06,-48.93
2025-03-10 23:00:00,335.86,-51.83
2025-03-10 23:30:00,347.91499999999996,-53.565
2025-03-11 00:00:00,359.94,-54.21
2025-03-11 00:30:00,12.575,-53.5
2025-03-11 01:00:00,24.58,-51.71
2025-03-11 01:30:00,35.315,-48.754999999999995
2025-03-11 02:00:00,44.9,-45.06
2025-03-11 02:30:00,53.135,-40.644999999999996
2025-03-11 03:00:00,60.46,-35.82
2025-03-11 03:30:00,66.87,-30.61
2025-03-11 04:00:00,72.73,-25.18
2025-03-11 04:30:00,78.91333333333334,-18.643333333333334
2025-03-11 05:00:00,84.1125,-12.705
2025-03-11 05:30:00,88.97,-6.8725000000000005
2025-03-11 06:00:00,93.62727272727274,-0.9563636363636363
2025-03-11 06:30:00,98.15666666666667,4.394666666666667
2025-03-11 07:00:00,102.5809090909091,9.445454545454545
2025-03-11 07:30:00,108.2,15.54
2025-03-11 08:00:00,113.64714285714285,20.939999999999998
2025-03-11 08:30:00,119.55375,26.1075
2025-03-11 09:00:00,126.02428571428571,30.977142857142855
2025-03-11 09:30:00,133.22,35.43125
2025-03-11 10:00:00,141.23285714285714,39.37571428571429
2025-03-11 10:30:00,150.17375,42.63375
2025-03-11 11:00:00,159.97714285714284,45.08857142857143
2025-03-11 11:30:00,170.51625,46.558749999999996
2025-03-11 12:00:00,181.48714285714283,46.987142857142864
2025-03-11 12:30:00,192.3625,46.28125
2025-03-11 13:00:00,202.74428571428572,44.55571428571428
2025-03-11 13:30:00,212.3375,41.878750000000004
2025-03-11 14:00:00,221.04571428571427,38.43857142857143
2025-03-11 14:30:00,228.84125,34.3525
2025-03-11 15:00:00,235.84714285714287,29.785714285714285
2025-03-11 15:30:00,242.1675,24.835
2025-03-11 16:00:00,247.95000000000002,19.60571428571429
2025-03-11 16:30:00,253.3125,14.17
2025-03-11 17:00:00,258.5991666666667,8.361666666666666
2025-03-11 17:30:00,263.018,3.324
2025-03-11 18:00:00,267.6122222222222,-2.2155555555555555
2025-03-11 18:30:00,272.4025,-8.2025
2025-03-11 19:00:00,277.5625,-14.2975
2025-03-11 19:30:00,282.555,-19.884999999999998
2025-03-11 20:00:00,287.96,-25.47
2025-03-11 20:30:00,293.88,-30.865000000000002
2025-03-11 21:00:00,300.37,-36.03
2025-03-11 21:30:00,307.78499999999997,-40.795
2025-03-11 22:00:00,316.11,-45.12
2025-03-11 22:30:00,325.78,-48.725
2025-03-11 23:00:00,336.57,-51.57
2025-03-11 23:30:00,348.575,-53.230000000000004
2025-03-12 00:00:00,359.94,-53.82
2025-03-12 00:30:00,12.465,-53.11
2025-03-12 01:00:00,24.38,-51.34
2025-03-12 01:30:00,35.05,-48.4
2025-03-12 02:00:00,44.59,-44.73
2025-03-12 02:30:00,52.81,-40.34
2025-03-12 03:00:00,60.13,-35.53
2025-03-12 03:30:00,66.545,-30.33
2025-03-12 04:00:00,72.41,-24.91
2025-03-12 04:30:00,78.44333333333333,-18.55666666666667
2025-03-12 05:00:00,83.585,-12.7075
2025-03-12 05:30:00,88.852,-6.386
2025-03-12 06:00:00,93.56818181818181,-0.38727272727272727
2025-03-12 06:30:00,97.96866666666666,4.768666666666666
2025-03-12 07:00:00,102.51363636363637,9.962727272727273
2025-03-12 07:30:00,108.00428571428571,15.922857142857143
2025-03-12 08:00:00,113.47,21.3225
2025-03-12 08:30:00,119.38,26.505714285714284
2025-03-12 09:00:00,125.88499999999999,31.37625
2025-03-12 09:30:00,133.09428571428572,35.85
2025-03-12 10:00:00,141.17125,39.785
2025-03-12 10:30:00,150.15,43.06142857142857
2025-03-12 11:00:00,160.04875,45.4975
2025-03-12 11:30:00,170.66285714285712,46.980000000000004
2025-03-12 12:00:00,181.11375,47.3825
2025-03-12 12:30:00,192.45749999999998,46.67
2025-03-12 13:00:00,202.9114285714286,44.93142857142857
2025-03-12 13:30:00,212.555,42.2375
2025-03-12 14:00:00,221.30285714285714,38.77428571428572
2025-03-12 14:30:00,229.12,34.67
2025-03-12 15:00:00,236.13857142857142,30.08857142857143
2025-03-12 15:30:00,242.4625,25.1175
2025-03-12 16:00:00,248.25,19.88
2025-03-12 16:30:00,253.6125,14.4325
2025-03-12 17:00:00,258.97769230769234,8.53076923076923
2025-03-12 17:30:00,263.546,3.3133333333333335
2025-03-12 18:00:00,268.1244444444444,-2.2155555555555555
2025-03-12 18:30:00,273.025,-8.3225
2025-03-12 19:00:00,278.09000000000003,-14.295
2025-03-12 19:30:00,283.11,-19.880000000000003
2025-03-12 20:00:00,288.53,-25.45
2025-03-12 20:30:00,294.48,-30.825
2025-03-12 21:00:00,301.01,-35.96
2025-03-12 21:30:00,308.455,-40.68
2025-03-12 22:00:00,316.81,-44.97
