time,sensor_puerta_1 Puerta,suma_ventanas_arriba,suma_ventanas_abajo,azimuth_mean,elevation_mean,temperature_mean,cloud_coverage_mean,temperature ℃,media_humedad,media_presion,media_temperatura
2025-03-07 19:00:00,84.0,14400.0,14400.0,277.82,-17.01,14.1,100.0,21.5,66.43,1006.52,19.35
2025-03-07 20:00:00,0.0,14400.0,14400.0,289.55,-29.19,13.5,100.0,21.7,66.97,1006.93,18.94
2025-03-07 21:00:00,0.0,14400.0,14400.0,302.69,-39.56,13.4,100.0,21.7,67.58,1006.79,18.63
2025-03-08 07:00:00,0.0,14400.0,14400.0,105.25,10.6,12.4,100.0,19.7,69.02,1003.25,17.85
2025-03-08 08:00:00,0.0,14400.0,14400.0,116.92,22.18,12.3,98.0,19.6,69.15,1002.87,17.8
2025-03-08 09:00:00,0.0,14400.0,14400.0,129.77,31.84,12.3,100.0,19.6,69.34,1002.74,17.8
2025-03-08 10:00:00,0.0,14400.0,14400.0,145.53,39.64,13.6,100.0,19.6,69.56,1002.18,17.8
2025-03-08 11:00:00,0.0,14400.0,14400.0,164.59,44.53,14.6,96.0,19.5,69.79,1001.53,17.81
2025-03-08 12:00:00,0.0,14400.0,14400.0,185.71,45.53,15.6,97.0,19.5,70.01,1000.79,17.85
2025-03-08 13:00:00,0.0,14400.0,14400.0,206.03,42.38,16.1,90.0,19.5,70.03,999.27,17.83
2025-03-08 14:00:00,0.0,14400.0,14400.0,223.38,35.81,15.9,100.0,19.5,70.02,998.22,17.82
2025-03-08 15:00:00,0.0,14400.0,14400.0,237.5,26.92,15.5,100.0,19.4,70.28,997.2,17.83
2025-03-08 16:00:00,0.0,14400.0,14400.0,249.2,16.62,15.0,100.0,19.4,70.6,996.53,17.82
2025-03-08 17:00:00,0.0,14400.0,14400.0,259.81,5.22,15.0,100.0,19.4,70.95,996.48,17.81
2025-03-08 18:00:00,0.0,14400.0,14400.0,268.68,-5.49,14.8,100.0,19.4,71.08,995.97,17.81
2025-03-08 19:00:00,0.0,14400.0,14400.0,278.35,-17.0,14.7,100.0,19.4,71.27,995.99,17.81
2025-03-08 20:00:00,0.0,14400.0,14400.0,290.14,-29.16,14.5,100.0,19.4,71.38,995.73,17.82
2025-03-08 21:00:00,0.0,14400.0,14400.0,303.34,-39.47,14.5,100.0,19.3,71.19,996.35,17.77
2025-03-09 07:00:00,0.0,14400.0,14400.0,105.24,11.17,10.6,23.0,18.8,54.27,996.56,16.78
2025-03-09 08:00:00,0.0,14400.0,14400.0,117.14,22.91,10.2,24.0,18.7,53.32,996.96,16.75
2025-03-09 09:00:00,0.0,14400.0,14400.0,130.11,32.54,10.1,4.0,18.7,51.51,997.01,16.74
2025-03-09 10:00:00,0.0,14400.0,14400.0,146.07,40.27,11.2,18.0,18.7,49.62,996.48,16.74
2025-03-09 11:00:00,0.0,14400.0,14400.0,165.38,45.05,12.8,2.0,18.6,48.75,996.64,16.8
2025-03-09 12:00:00,0.0,14400.0,14400.0,185.95,45.92,14.4,16.0,18.6,47.27,995.99,16.88
2025-03-09 13:00:00,0.0,14400.0,14400.0,206.21,42.75,15.7,89.0,18.6,46.28,995.26,16.98
2025-03-09 14:00:00,0.0,14400.0,14400.0,223.63,36.14,16.6,46.0,18.5,45.72,995.14,17.12
2025-03-09 15:00:00,0.0,14400.0,14400.0,237.79,27.21,16.8,29.0,18.5,48.14,994.87,17.3
2025-03-09 16:00:00,0.0,14400.0,14400.0,249.5,16.89,17.2,23.0,18.5,50.34,995.13,17.31
2025-03-09 17:00:00,0.0,14400.0,14400.0,260.01,5.58,17.2,55.0,18.6,51.11,995.6,17.31
2025-03-09 18:00:00,0.0,14400.0,14400.0,268.39,-4.47,15.4,37.0,18.6,51.88,996.04,17.3
2025-03-09 19:00:00,0.0,14400.0,14400.0,278.16,-16.17,14.6,48.0,18.6,52.5,996.93,17.27
2025-03-09 20:00:00,0.0,14400.0,14400.0,290.72,-29.13,14.0,100.0,18.6,52.61,997.79,17.2
2025-03-09 21:00:00,0.0,14400.0,14400.0,303.99,-39.39,13.9,100.0,18.6,52.59,997.98,17.08
2025-03-10 07:00:00,379.0,8961.0,8961.0,104.93,11.42,9.7,100.0,18.5,55.27,997.76,17.08
2025-03-10 08:00:00,694.0,3600.0,3600.0,116.58,22.96,9.5,93.0,18.4,56.18,998.23,17.37
2025-03-10 09:00:00,452.0,3600.0,3600.0,129.51,32.65,9.7,89.0,18.5,53.73,998.4,17.97
2025-03-10 10:00:00,0.0,3600.0,3600.0,145.44,40.48,10.9,25.0,19.0,51.11,998.54,18.38
2025-03-10 11:00:00,0.0,3600.0,3600.0,164.79,45.36,13.0,48.0,19.5,48.67,998.33,18.65
2025-03-10 12:00:00,259.0,3600.0,3600.0,186.6,46.24,14.5,89.0,19.8,47.19,997.96,18.85
2025-03-10 13:00:00,0.0,3600.0,3600.0,207.66,42.76,15.4,12.0,20.1,45.79,997.47,19.04
2025-03-10 14:00:00,0.0,3600.0,3600.0,224.93,35.93,16.8,77.0,20.3,44.63,997.22,19.29
2025-03-10 15:00:00,3374.0,8402.0,8402.0,238.92,26.85,17.4,34.0,20.5,44.42,997.08,19.63
2025-03-10 16:00:00,3600.0,10800.0,10800.0,250.51,16.44,17.8,7.0,20.7,41.99,997.61,20.24
2025-03-10 17:00:00,798.0,10800.0,10800.0,260.7,5.38,18.4,57.0,20.9,46.88,998.21,20.67
2025-03-10 18:00:00,2642.0,10800.0,10800.0,268.9,-4.47,17.5,92.0,21.0,51.58,998.74,21.04
2025-03-10 19:00:00,432.0,10800.0,10800.0,278.7,-16.16,15.5,100.0,21.8,54.1,999.14,21.19
2025-03-10 20:00:00,0.0,10800.0,10800.0,291.32,-29.1,13.8,98.0,21.9,54.37,999.53,20.5
2025-03-10 21:00:00,0.0,10800.0,10800.0,304.65,-39.29,13.2,100.0,22.0,55.18,999.7,19.85
2025-03-11 07:00:00,405.0,10800.0,10800.0,104.95,12.01,11.8,100.0,20.0,52.66,998.75,18.91
2025-03-11 08:00:00,0.0,10800.0,10800.0,116.8,23.7,12.0,99.0,20.4,51.25,998.63,19.13
2025-03-11 09:00:00,117.0,10800.0,10800.0,129.86,33.35,11.7,100.0,20.9,49.84,998.69,19.43
2025-03-11 10:00:00,19.0,10800.0,10800.0,146.0,41.11,11.8,99.0,21.2,49.26,998.08,19.48
2025-03-11 11:00:00,130.0,10800.0,10800.0,165.6,45.87,13.4,75.0,21.5,47.77,997.88,19.24
2025-03-11 12:00:00,402.0,10800.0,10800.0,187.29,46.61,16.0,73.0,21.4,47.22,996.69,19.2
2025-03-11 13:00:00,0.0,10800.0,10800.0,207.86,43.13,17.4,90.0,21.1,45.72,995.43,19.3
2025-03-11 14:00:00,358.0,10800.0,10800.0,225.2,36.26,18.3,43.0,20.9,44.05,994.86,19.4
2025-03-11 15:00:00,28.0,2590.0,2590.0,239.22,27.15,19.3,86.0,20.8,49.96,996.28,19.95
2025-03-11 16:00:00,2692.0,0.0,0.0,250.81,16.71,19.6,99.0,20.7,53.77,995.82,20.57
2025-03-11 17:00:00,1976.0,0.0,0.0,261.05,5.56,16.4,100.0,21.0,51.88,995.56,20.73
2025-03-11 18:00:00,737.0,0.0,0.0,269.09,-4.06,17.1,100.0,21.3,53.93,995.99,21.24
2025-03-11 19:00:00,505.0,0.0,0.0,279.23,-16.16,17.2,96.0,21.7,54.1,996.51,21.62
2025-03-11 20:00:00,0.0,0.0,0.0,291.91,-29.07,15.0,41.0,21.8,52.85,996.82,20.97
2025-03-11 21:00:00,0.0,0.0,0.0,305.31,-39.21,14.4,35.0,21.9,52.84,996.84,20.34
2025-03-12 07:00:00,0.0,0.0,0.0,104.65,12.28,11.2,3.0,20.6,50.27,998.79,19.6
2025-03-12 08:00:00,0.0,0.0,0.0,116.23,23.74,11.1,3.0,20.8,49.44,998.8,19.85
2025-03-12 09:00:00,0.0,0.0,0.0,129.25,33.46,11.2,5.0,21.2,47.27,998.82,19.88
2025-03-12 10:00:00,0.0,0.0,0.0,145.36,41.31,12.7,3.0,21.5,44.04,998.67,19.89
2025-03-12 11:00:00,526.0,0.0,0.0,165.0,46.19,14.8,0.0,21.5,42.76,998.04,20.04
2025-03-12 12:00:00,475.0,0.0,0.0,186.79,47.03,16.3,0.0,21.4,41.91,996.94,20.38
2025-03-12 13:00:00,0.0,0.0,0.0,208.05,43.49,17.8,7.0,21.5,39.7,996.36,20.18
2025-03-12 14:00:00,124.0,0.0,0.0,225.47,36.59,19.3,72.0,21.5,38.64,996.06,19.96
2025-03-12 15:00:00,319.0,0.0,0.0,239.51,27.44,20.1,27.0,21.3,42.75,995.74,20.45
2025-03-12 16:00:00,98.0,0.0,0.0,251.11,16.97,20.7,81.0,21.3,44.53,995.72,21.34
2025-03-12 17:00:00,2790.0,2093.0,2093.0,261.42,5.74,18.9,88.0,21.6,43.98,995.98,20.95
2025-03-12 18:00:00,3600.0,3600.0,3600.0,269.63,-4.09,18.9,100.0,21.7,41.93,996.35,21.03
2025-03-12 19:00:00,768.0,3600.0,3600.0,279.76,-16.16,17.0,100.0,21.7,43.69,996.88,21.43
2025-03-12 20:00:00,0.0,3600.0,3600.0,292.5,-29.03,16.1,100.0,21.8,44.42,997.28,21.01
2025-03-12 21:00:00,0.0,3600.0,3600.0,305.97,-39.11,15.3,100.0,22.0,43.51,996.83,20.27
2025-03-13 07:00:00,1400.0,3600.0,3600.0,104.12,12.29,10.5,56.0,20.9,44.93,994.58,19.97
2025-03-13 08:00:00,1257.0,3600.0,3600.0,115.66,23.79,10.4,100.0,21.2,44.94,994.16,20.43
2025-03-13 09:00:00,544.0,3600.0,3600.0,128.64,33.57,10.9,100.0,21.7,43.95,993.75,20.28
2025-03-13 10:00:00,2381.0,3600.0,3600.0,144.73,41.52,12.0,100.0,22.0,45.34,993.54,20.29
2025-03-13 11:00:00,178.0,3600.0,3600.0,164.41,46.51,13.5,100.0,22.0,45.6,992.58,20.22
2025-03-13 12:00:00,11.0,3600.0,3600.0,186.74,47.41,14.3,100.0,22.0,45.83,992.04,20.1
2025-03-13 13:00:00,0.0,3600.0,3600.0,208.25,43.86,14.7,100.0,21.8,47.04,991.58,19.97
2025-03-13 14:00:00,798.0,3600.0,3600.0,225.74,36.92,14.7,100.0,21.7,48.48,990.67,19.9
2025-03-13 15:00:00,3506.0,3600.0,3600.0,239.81,27.73,13.5,100.0,21.7,55.75,990.0,20.62
2025-03-13 16:00:00,474.0,3600.0,3600.0,251.41,17.24,13.3,100.0,21.6,57.65,989.68,21.56
2025-03-13 17:00:00,1443.0,3600.0,3600.0,261.77,5.93,13.1,100.0,21.7,56.95,990.18,21.5
2025-03-13 18:00:00,2177.0,3600.0,3600.0,269.87,-3.75,13.0,100.0,21.8,55.26,990.44,21.96
2025-03-13 19:00:00,1032.0,3600.0,3600.0,280.3,-16.15,13.1,99.0,22.0,57.79,991.15,22.07
2025-03-13 20:00:00,0.0,3600.0,3600.0,293.1,-29.0,12.3,90.0,22.1,57.46,991.48,21.31
2025-03-13 21:00:00,0.0,3600.0,3600.0,306.63,-39.01,11.3,58.0,22.0,56.49,991.91,20.66
2025-03-14 07:00:00,28.0,3600.0,3600.0,104.16,12.92,10.8,100.0,21.1,52.34,994.15,19.65
2025-03-14 08:00:00,51.0,3600.0,3600.0,115.88,24.53,10.9,100.0,21.0,51.3,994.49,20.14
2025-03-14 09:00:00,56.0,3600.0,3600.0,128.99,34.28,10.5,100.0,21.6,51.16,995.05,20.2
2025-03-14 10:00:00,0.0,3600.0,3600.0,145.28,42.16,10.3,100.0,22.0,52.06,995.08,19.79
2025-03-14 11:00:00,7.0,3600.0,3600.0,165.23,47.02,10.4,100.0,22.0,52.49,995.09,19.63
2025-03-14 12:00:00,1040.0,3600.0,3600.0,187.45,47.78,10.5,100.0,21.7,53.14,995.03,19.56
2025-03-14 13:00:00,0.0,3600.0,3600.0,208.45,44.23,11.1,100.0,21.5,53.12,995.32,19.47
2025-03-14 14:00:00,0.0,3600.0,3600.0,226.02,37.24,11.3,100.0,21.5,53.17,995.68,19.43
2025-03-14 15:00:00,0.0,3600.0,3600.0,240.11,28.02,10.9,100.0,21.5,52.24,995.85,19.91
2025-03-14 16:00:00,0.0,3600.0,3600.0,251.72,17.51,11.4,100.0,21.7,51.5,996.27,20.22
2025-03-14 17:00:00,0.0,3600.0,3600.0,262.28,5.94,10.6,100.0,22.1,51.94,997.16,19.83
2025-03-14 18:00:00,0.0,3600.0,3600.0,270.39,-3.75,10.4,100.0,22.2,52.12,998.23,19.58
2025-03-14 19:00:00,64.0,3600.0,3600.0,280.85,-16.15,10.1,100.0,22.1,51.8,999.15,19.67
2025-03-14 20:00:00,0.0,3600.0,3600.0,293.7,-28.96,9.6,100.0,21.9,51.48,1000.19,19.66
2025-03-14 21:00:00,0.0,3600.0,3600.0,307.29,-38.91,9.6,100.0,22.2,51.86,1000.91,19.38
2025-03-15 07:00:00,0.0,3600.0,3600.0,103.88,13.21,5.3,0.0,20.6,44.92,1006.98,17.78
2025-03-15 08:00:00,0.0,3600.0,3600.0,115.31,24.57,4.9,0.0,20.4,42.96,1007.82,17.36
2025-03-15 09:00:00,0.0,3600.0,3600.0,128.37,34.39,5.0,0.0,20.3,40.65,1008.28,17.04
2025-03-15 10:00:00,0.0,3600.0,3600.0,144.64,42.36,6.8,0.0,20.1,38.83,1008.08,17.06
2025-03-15 11:00:00,0.0,3600.0,3600.0,164.63,47.34,9.1,0.0,20.0,36.96,1008.2,17.13
2025-03-15 12:00:00,0.0,3600.0,3600.0,186.94,48.2,11.3,0.0,19.9,35.45,1007.89,17.15
2025-03-15 13:00:00,0.0,3600.0,3600.0,208.65,44.59,13.0,0.0,19.8,34.48,1007.65,17.2
2025-03-15 14:00:00,0.0,3600.0,3600.0,226.29,37.57,14.2,0.0,19.7,34.08,1007.56,17.22
2025-03-15 15:00:00,0.0,3600.0,3600.0,240.41,28.32,15.4,17.0,19.6,34.44,1007.66,17.33
2025-03-15 16:00:00,0.0,3600.0,3600.0,252.02,17.78,16.1,98.0,19.6,35.17,1007.97,17.41
2025-03-15 17:00:00,0.0,3600.0,3600.0,262.49,6.3,15.3,100.0,19.6,36.19,1008.64,17.51
2025-03-15 18:00:00,0.0,3600.0,3600.0,270.65,-3.43,14.6,82.0,19.6,37.49,1009.46,17.55
2025-03-15 19:00:00,0.0,3600.0,3600.0,281.38,-16.15,14.7,39.0,19.6,38.47,1010.06,17.54
2025-03-15 20:00:00,0.0,3600.0,3600.0,294.3,-28.92,13.4,9.0,19.6,39.59,1010.71,17.54
2025-03-15 21:00:00,0.0,3600.0,3600.0,307.95,-38.81,11.6,0.0,19.6,40.44,1010.98,17.52
2025-03-16 07:00:00,0.0,3600.0,3600.0,103.95,13.87,7.2,27.0,19.2,43.49,1011.75,17.13
2025-03-16 08:00:00,0.0,3600.0,3600.0,115.53,25.32,7.0,16.0,19.2,43.64,1012.05,17.13
2025-03-16 09:00:00,0.0,3600.0,3600.0,128.73,35.11,7.5,97.0,19.1,43.89,1011.81,17.14
2025-03-16 10:00:00,0.0,3600.0,3600.0,145.21,43.01,9.0,83.0,19.1,44.22,1011.87,17.12
2025-03-16 11:00:00,0.0,3600.0,3600.0,165.47,47.86,11.0,96.0,19.1,44.72,1011.93,17.05
2025-03-16 12:00:00,0.0,3600.0,3600.0,187.64,48.57,13.0,99.0,19.0,45.49,1010.99,17.05
2025-03-16 13:00:00,0.0,3600.0,3600.0,208.86,44.96,13.2,100.0,19.0,45.91,1010.29,17.08
2025-03-16 14:00:00,0.0,3600.0,3600.0,226.57,37.9,11.8,79.0,19.0,46.99,1010.35,17.05
2025-03-16 15:00:00,0.0,3600.0,3600.0,240.71,28.61,14.2,35.0,19.0,48.23,1009.19,17.1
2025-03-16 16:00:00,0.0,3600.0,3600.0,252.33,18.04,14.2,42.0,19.0,49.14,1009.32,17.15
2025-03-16 17:00:00,0.0,3600.0,3600.0,262.99,6.32,14.9,41.0,19.0,49.8,1009.9,17.19
2025-03-16 18:00:00,0.0,3600.0,3600.0,270.74,-2.92,14.4,30.0,19.0,49.61,1010.82,17.14
2025-03-16 19:00:00,0.0,3600.0,3600.0,281.23,-15.36,14.6,34.0,18.9,50.01,1011.76,17.12
2025-03-16 20:00:00,0.0,3600.0,3600.0,294.89,-28.88,13.5,14.0,18.9,50.31,1012.49,17.12
2025-03-16 21:00:00,0.0,3600.0,3600.0,308.61,-38.71,12.7,2.0,18.9,50.67,1012.86,17.11
2025-03-17 07:00:00,0.0,3600.0,3600.0,103.69,14.19,8.6,100.0,18.5,50.62,1013.46,16.65
2025-03-17 08:00:00,0.0,3600.0,3600.0,114.95,25.37,8.4,100.0,18.5,51.02,1013.37,16.59
2025-03-17 09:00:00,0.0,3600.0,3600.0,128.1,35.22,8.4,100.0,18.4,51.33,1014.13,16.48
2025-03-17 10:00:00,0.0,3600.0,3600.0,144.55,43.21,9.2,100.0,18.4,51.8,1014.49,16.34
2025-03-17 11:00:00,0.0,3600.0,3600.0,164.86,48.18,10.2,100.0,18.3,52.86,1014.19,16.09
2025-03-17 12:00:00,0.0,3600.0,3600.0,187.63,48.96,10.6,100.0,18.3,52.63,1013.42,16.29
2025-03-17 13:00:00,0.0,3600.0,3600.0,209.07,45.32,10.6,100.0,18.2,52.58,1013.0,16.32
2025-03-17 14:00:00,0.0,3600.0,3600.0,226.85,38.22,11.2,100.0,18.2,52.3,1013.0,16.3
2025-03-17 15:00:00,0.0,3600.0,3600.0,241.01,28.9,11.4,100.0,18.1,52.17,1012.53,16.23
2025-03-17 16:00:00,0.0,3600.0,3600.0,252.63,18.31,11.1,100.0,18.1,52.21,1012.58,16.21
2025-03-17 17:00:00,0.0,3600.0,3600.0,263.32,6.54,11.0,100.0,18.1,52.24,1012.27,16.17
2025-03-17 18:00:00,0.0,3600.0,3600.0,271.03,-2.63,11.0,100.0,18.0,52.35,1012.79,16.19
2025-03-17 19:00:00,0.0,3600.0,3600.0,280.78,-14.29,11.0,100.0,18.0,52.48,1013.15,16.17
2025-03-17 20:00:00,0.0,3600.0,3600.0,291.51,-25.31,10.5,100.0,18.0,52.44,1013.45,16.14
2025-03-17 21:00:00,0.0,3600.0,3600.0,304.33,-35.52,10.4,100.0,17.9,52.41,1013.38,16.14
2025-03-18 07:00:00,0.0,3600.0,3600.0,103.16,14.2,10.7,100.0,17.5,55.4,1011.53,15.67
2025-03-18 08:00:00,0.0,3600.0,3600.0,114.38,25.41,10.8,100.0,17.5,56.21,1012.14,15.61
2025-03-18 09:00:00,0.0,3600.0,3600.0,127.48,35.32,10.9,100.0,17.5,56.83,1012.69,15.58
2025-03-18 10:00:00,0.0,3600.0,3600.0,143.89,43.41,11.1,100.0,17.5,57.38,1013.01,15.56
2025-03-18 11:00:00,0.0,3600.0,3600.0,164.25,48.49,11.7,100.0,17.4,57.9,1013.06,15.55
2025-03-18 12:00:00,0.0,3600.0,3600.0,187.11,49.37,12.1,100.0,17.4,58.08,1012.7,15.57
2025-03-18 13:00:00,0.0,3600.0,3600.0,209.28,45.69,12.2,100.0,17.4,58.22,1012.43,15.52
2025-03-18 14:00:00,0.0,3600.0,3600.0,227.14,38.55,12.1,100.0,17.4,58.69,1012.68,15.5
2025-03-18 15:00:00,0.0,3600.0,3600.0,241.32,29.19,12.7,100.0,17.3,59.48,1012.39,15.47
2025-03-18 16:00:00,0.0,3600.0,3600.0,252.94,18.58,12.9,100.0,17.4,60.12,1012.65,15.43
2025-03-18 17:00:00,0.0,3600.0,3600.0,263.7,6.7,12.7,100.0,17.4,60.74,1012.93,15.44
2025-03-18 18:00:00,0.0,3600.0,3600.0,271.54,-2.63,13.0,100.0,17.3,61.2,1013.41,15.42
2025-03-18 19:00:00,0.0,3600.0,3600.0,281.32,-14.29,12.6,100.0,17.3,61.51,1014.22,15.41
2025-03-18 20:00:00,0.0,3600.0,3600.0,292.1,-25.29,12.4,100.0,17.2,62.37,1014.77,15.39
2025-03-18 21:00:00,0.0,3600.0,3600.0,304.97,-35.44,12.3,100.0,17.2,62.88,1015.23,15.4
2025-03-19 07:00:00,0.0,3600.0,3600.0,103.26,14.91,12.0,100.0,16.8,66.19,1016.17,15.26
2025-03-19 08:00:00,0.0,3600.0,3600.0,114.6,26.16,11.7,86.0,16.8,66.78,1016.62,15.25
2025-03-19 09:00:00,0.0,3600.0,3600.0,127.83,36.04,11.9,70.0,16.8,67.73,1016.94,15.24
2025-03-19 10:00:00,0.0,3600.0,3600.0,144.47,44.06,13.2,44.0,16.8,68.43,1016.77,15.27
2025-03-19 11:00:00,0.0,3600.0,3600.0,165.11,49.02,14.6,100.0,16.8,69.22,1016.61,15.33
2025-03-19 12:00:00,0.0,3600.0,3600.0,187.82,49.74,15.1,100.0,16.8,69.98,1016.16,15.38
2025-03-19 13:00:00,0.0,3600.0,3600.0,209.49,46.05,15.3,98.0,16.9,70.14,1015.78,15.44
2025-03-19 14:00:00,0.0,3600.0,3600.0,227.42,38.88,15.6,90.0,16.9,70.63,1015.23,15.55
2025-03-19 15:00:00,0.0,3600.0,3600.0,241.63,29.48,16.5,97.0,16.9,71.0,1015.06,15.66
2025-03-19 16:00:00,0.0,3600.0,3600.0,253.25,18.84,15.5,73.0,16.9,71.17,1015.23,15.75
2025-03-19 17:00:00,0.0,3600.0,3600.0,264.02,6.93,15.7,99.0,16.9,71.65,1015.12,15.81
2025-03-19 18:00:00,0.0,3600.0,3600.0,271.84,-2.35,15.7,99.0,17.0,71.27,1015.13,15.76
2025-03-19 19:00:00,0.0,3600.0,3600.0,281.86,-14.28,15.2,98.0,17.0,71.26,1015.78,15.74
2025-03-19 20:00:00,0.0,3600.0,3600.0,292.68,-25.26,14.4,99.0,17.0,71.02,1016.51,15.74
2025-03-19 21:00:00,0.0,3600.0,3600.0,305.62,-35.35,13.9,98.0,17.0,71.13,1016.81,15.74
2025-03-20 07:00:00,0.0,3600.0,3600.0,103.03,15.27,13.9,100.0,17.3,70.5,1014.83,16.99
2025-03-20 08:00:00,0.0,3600.0,3600.0,114.03,26.2,13.7,100.0,18.1,69.99,1014.83,17.33
2025-03-20 09:00:00,106.0,3600.0,3600.0,127.21,36.15,13.9,100.0,18.5,69.91,1014.58,17.44
2025-03-20 10:00:00,5.0,3600.0,3600.0,143.81,44.27,14.3,100.0,18.9,70.06,1014.5,17.53
2025-03-20 11:00:00,70.0,3600.0,3600.0,164.49,49.33,14.6,100.0,19.2,71.21,1014.14,17.31
2025-03-20 12:00:00,7.0,3600.0,3600.0,187.82,50.13,15.1,100.0,19.1,72.08,1013.25,17.18
2025-03-20 13:00:00,270.0,3600.0,3600.0,209.71,46.42,16.2,96.0,19.0,72.82,1012.6,17.13
2025-03-20 14:00:00,3409.0,3600.0,3600.0,227.71,39.2,16.9,81.0,18.7,74.58,1011.82,17.42
2025-03-20 15:00:00,816.0,3600.0,3600.0,241.94,29.77,16.1,99.0,18.7,75.19,1011.46,17.86
2025-03-20 16:00:00,62.0,3600.0,3600.0,253.56,19.11,16.5,96.0,18.6,74.84,1011.32,18.2
2025-03-20 17:00:00,3496.0,3600.0,3600.0,264.51,6.96,16.6,57.0,18.6,74.77,1011.09,18.05
2025-03-20 18:00:00,3596.0,3600.0,3600.0,272.35,-2.36,16.3,27.0,18.6,75.46,1010.57,18.26
2025-03-20 19:00:00,794.0,3600.0,3600.0,282.4,-14.28,15.7,37.0,18.6,75.1,1011.27,18.14
2025-03-20 20:00:00,0.0,3600.0,3600.0,293.27,-25.24,15.0,79.0,18.5,74.81,1011.06,17.76
2025-03-20 21:00:00,0.0,3600.0,3600.0,306.26,-35.26,14.6,56.0,18.5,74.57,1010.36,17.59
2025-03-21 07:00:00,242.0,3600.0,3600.0,103.18,16.02,13.2,100.0,18.1,73.5,1006.32,17.23
2025-03-21 08:00:00,0.0,3600.0,3600.0,114.24,26.95,12.7,100.0,18.1,72.85,1006.54,17.58
2025-03-21 09:00:00,297.0,3600.0,3600.0,127.56,36.87,13.5,100.0,18.1,71.13,1006.59,18.27
2025-03-21 10:00:00,0.0,3600.0,3600.0,144.39,44.92,14.0,100.0,19.0,68.17,1006.86,18.66
2025-03-21 11:00:00,0.0,3600.0,3600.0,165.37,49.85,14.8,100.0,19.5,61.93,1006.55,18.84
2025-03-21 12:00:00,208.0,3600.0,3600.0,188.02,50.52,16.3,79.0,19.9,54.82,1006.13,19.01
2025-03-21 13:00:00,0.0,3600.0,3600.0,209.93,46.78,18.3,2.0,20.0,47.77,1005.62,19.35
2025-03-21 14:00:00,0.0,493.0,493.0,228.01,39.52,19.4,1.0,20.1,45.81,1005.33,19.59
2025-03-21 15:00:00,0.0,0.0,0.0,242.25,30.06,20.0,39.0,20.4,44.74,1005.33,19.76
2025-03-21 16:00:00,0.0,0.0,0.0,253.87,19.37,20.6,100.0,20.5,44.87,1005.28,19.79
2025-03-21 17:00:00,0.0,0.0,0.0,264.72,7.32,19.8,100.0,20.6,45.73,1005.5,19.8
2025-03-21 18:00:00,0.0,0.0,0.0,272.65,-2.09,19.9,100.0,20.8,46.9,1005.82,19.85
2025-03-21 19:00:00,103.0,0.0,0.0,282.94,-14.28,18.7,100.0,20.9,48.07,1006.1,19.93
2025-03-21 20:00:00,0.0,0.0,0.0,293.86,-25.21,17.4,100.0,21.4,48.89,1006.0,19.57
2025-03-21 21:00:00,0.0,0.0,0.0,306.9,-35.17,16.8,97.0,21.6,50.16,1005.97,19.27
2025-03-22 07:00:00,0.0,0.0,0.0,102.65,16.04,13.6,54.0,19.8,50.53,1005.29,18.01
2025-03-22 08:00:00,0.0,0.0,0.0,113.67,27.0,12.6,100.0,19.7,49.84,1005.39,17.92
2025-03-22 09:00:00,0.0,0.0,0.0,126.93,36.98,12.2,96.0,19.6,47.18,1005.38,17.82
2025-03-22 10:00:00,0.0,0.0,0.0,143.73,45.12,12.8,100.0,19.6,44.48,1004.82,17.77
2025-03-22 11:00:00,0.0,0.0,0.0,164.75,50.17,13.2,72.0,19.5,42.95,1003.31,17.74
2025-03-22 12:00:00,0.0,0.0,0.0,188.02,50.91,14.5,100.0,19.4,42.1,1003.01,17.88
2025-03-22 13:00:00,0.0,0.0,0.0,210.15,47.14,15.0,11.0,19.3,42.44,1002.66,17.95
2025-03-22 14:00:00,0.0,0.0,0.0,228.3,39.84,17.3,81.0,19.3,43.17,1002.61,17.97
2025-03-22 15:00:00,0.0,0.0,0.0,242.56,30.35,17.5,61.0,19.3,44.03,1001.76,17.97
2025-03-22 16:00:00,0.0,0.0,0.0,254.18,19.64,16.6,39.0,19.3,45.21,1002.08,18.03
2025-03-22 17:00:00,0.0,0.0,0.0,265.2,7.36,17.6,27.0,19.3,46.03,1002.14,18.12
2025-03-22 18:00:00,0.0,0.0,0.0,273.17,-2.09,17.3,98.0,19.3,46.59,1002.63,18.13
2025-03-22 19:00:00,0.0,0.0,0.0,283.48,-14.27,16.3,45.0,19.4,46.8,1003.4,18.05
2025-03-22 20:00:00,0.0,0.0,0.0,294.45,-25.18,15.5,4.0,19.4,47.12,1003.56,17.99
2025-03-22 21:00:00,0.0,0.0,0.0,307.55,-35.08,14.7,84.0,19.4,47.01,1003.6,17.9
2025-03-23 07:00:00,0.0,0.0,0.0,102.8,16.8,10.1,44.0,19.0,44.76,1002.85,17.28
2025-03-23 08:00:00,0.0,0.0,0.0,113.89,27.75,9.9,81.0,19.0,44.35,1002.92,17.26
2025-03-23 09:00:00,0.0,0.0,0.0,127.3,37.7,10.3,22.0,19.0,43.46,1003.07,17.16
2025-03-23 10:00:00,0.0,0.0,0.0,144.33,45.78,11.5,15.0,18.9,41.14,1003.11,17.09
2025-03-23 11:00:00,0.0,0.0,0.0,165.66,50.69,12.9,14.0,18.9,39.83,1002.72,17.13
