time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor.sensor_temperatura_2_humidity,sensor.sensor_temperatura_2_pressure,sensor.sensor_temperatura_2_temperature,sensor.sensor_temperatura_3_humidity,sensor.sensor_temperatura_3_pressure,sensor.sensor_temperatura_3_temperature,sensor.sensor_temperatura_4_humidity,sensor.sensor_temperatura_4_pressure,sensor.sensor_temperatura_4_temperature, sensor_ventana_2 Puerta,sensor_puerta_1 Puerta,sensor_ventana_1 Puerta,sensor_ventana_11 Puerta,sensor_ventana_12 Puerta,sensor_ventana_3 Puerta,sensor_ventana_4 Puerta,sensor_ventana_5 Puerta,sensor_ventana_6 Puerta,sensor_ventana_7 Puerta,sensor_ventana_8 Puerta,sensor_ventana_9 Puerta,azimuth_mean,elevation_mean,temperature_mean,cloud_coverage_mean
2025-03-10 23:00:00,56.47,999.7,19.22,57.04,999.33,19.15,56.28,999.55,19.34,56.86,999.67,19.04,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,343.9,-52.99,11.4,100.0
2025-03-11 00:00:00,57.11,999.59,18.97,58.36,999.3,18.58,57.11,999.62,19.09,57.33,999.72,18.88,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,128.36,-53.74,11.1,100.0
2025-03-11 01:00:00,57.64,998.8,18.72,59.82,999.0,18.02,57.49,998.83,18.84,57.72,999.12,18.68,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,31.74,-49.74,10.8,100.0
2025-03-11 02:00:00,56.15,998.0,18.62,58.23,998.08,17.92,55.15,998.08,18.77,56.1,998.23,18.6,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,50.39,-42.12,11.0,99.2
2025-03-11 03:00:00,54.39,997.98,18.51,56.34,997.43,17.77,53.76,997.55,18.65,54.88,997.86,18.52,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,64.73,-32.35,10.3,75.0
2025-03-11 04:00:00,52.23,997.6,18.3,55.03,997.3,17.39,51.79,997.25,18.45,52.74,997.75,18.4,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,77.37,-20.28,9.6,71.1
2025-03-11 05:00:00,52.08,998.5,18.36,54.79,997.75,17.47,51.64,997.73,18.45,52.46,998.1,18.37,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,86.54,-9.79,10.2,80.5
2025-03-11 06:00:00,52.28,998.45,18.4,54.43,998.3,17.67,51.87,998.3,18.52,52.1,998.58,18.57,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,96.24,2.13,10.7,100.0
2025-03-11 07:00:00,51.92,999.0,19.08,53.89,998.6,18.6,52.17,998.65,19.05,50.79,998.92,19.57,0.0,405.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,104.95,12.01,11.5,100.0
2025-03-11 08:00:00,50.54,998.73,19.33,52.2,998.6,18.76,51.0,998.55,19.3,49.12,998.8,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,116.8,23.7,11.7,100.0
2025-03-11 09:00:00,49.07,998.8,19.57,50.94,998.6,19.1,49.52,998.67,19.63,47.17,998.75,20.17,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,129.86,33.35,13.4,78.9
2025-03-11 10:00:00,48.38,998.15,19.62,50.55,998.05,19.15,48.86,998.05,19.66,47.75,998.3,19.69,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,146.0,41.11,16.0,76.6
2025-03-11 11:00:00,47.52,998.22,19.27,48.69,997.72,18.98,47.11,997.7,19.46,47.18,997.95,19.33,0.0,77.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,165.6,45.87,17.5,91.4
2025-03-11 12:00:00,46.77,996.8,19.17,48.03,996.72,19.02,46.87,996.54,19.4,46.52,996.88,19.18,0.0,338.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,187.29,46.61,18.4,44.5
2025-03-11 13:00:00,45.94,995.6,19.19,46.28,995.43,19.23,44.94,995.27,19.49,45.28,995.55,19.23,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,207.86,43.13,19.2,100.0
2025-03-11 14:00:00,44.15,994.98,19.24,44.25,994.77,19.47,43.76,994.83,19.48,43.55,995.12,19.28,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,1800.0,0.0,1800.0,0.0,225.2,36.26,18.0,100.0
2025-03-11 15:00:00,49.88,996.28,20.0,49.93,996.31,19.98,50.06,996.25,19.87,49.71,996.47,19.76,0.0,20.0,0.0,0.0,0.0,0.0,855.0,0.0,865.0,0.0,870.0,0.0,239.22,27.15,15.7,96.1
2025-03-11 16:00:00,52.87,995.8,21.04,54.71,995.94,20.01,53.74,995.73,20.67,53.14,996.18,20.8,0.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.81,16.71,16.8,99.2
2025-03-11 17:00:00,51.89,995.6,21.26,52.63,995.53,20.1,51.11,995.55,20.84,50.47,995.83,21.04,0.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.05,5.56,16.9,98.4
2025-03-11 18:00:00,53.47,996.14,21.65,54.98,995.93,20.8,53.35,995.9,21.26,52.32,996.12,21.66,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,269.09,-4.06,15.1,55.5
2025-03-11 19:00:00,53.62,996.6,21.92,54.93,996.47,21.28,53.74,996.47,21.66,52.57,996.8,22.04,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.23,-16.16,14.0,36.7
2025-03-11 20:00:00,52.88,996.72,21.0,53.4,996.85,20.85,52.26,996.88,21.07,52.01,997.0,21.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.91,-29.07,13.7,35.2
2025-03-11 21:00:00,53.06,996.72,20.4,53.58,996.9,20.12,51.89,996.9,20.51,52.79,997.03,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.31,-39.21,,
2025-03-11 22:00:00,53.0,996.6,20.01,53.72,996.53,19.66,51.75,996.6,20.22,52.98,996.9,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.56,-47.52,12.2,89.8
2025-03-11 23:00:00,52.55,996.3,19.79,54.46,996.53,18.89,51.36,996.25,20.0,52.53,996.45,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.57,-52.68,12.1,4.7
2025-03-12 00:00:00,52.39,995.94,19.67,54.42,995.95,18.89,51.34,996.0,19.88,52.3,996.25,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.29,-53.35,12.1,4.7
2025-03-12 01:00:00,52.34,996.6,19.55,54.04,996.4,18.99,51.25,996.35,19.74,52.31,996.65,19.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49,-49.38,11.8,6.2
2025-03-12 02:00:00,52.34,996.6,19.42,53.84,996.33,18.9,51.47,996.35,19.6,52.26,996.65,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.07,-41.8,12.2,14.8
2025-03-12 03:00:00,52.33,996.6,19.31,54.02,996.4,18.7,51.14,996.4,19.6,52.25,996.65,19.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.41,-32.06,12.2,6.2
2025-03-12 04:00:00,52.14,996.63,19.2,53.13,996.6,18.94,51.08,996.85,19.4,52.03,997.0,19.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94,-20.14,11.8,6.2
2025-03-12 05:00:00,51.77,997.8,19.13,52.18,997.27,18.92,50.3,997.3,19.29,51.91,997.67,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.51,-9.2,11.2,3.1
2025-03-12 06:00:00,52.22,998.45,19.17,51.37,998.06,18.97,49.87,998.08,19.27,51.36,998.32,19.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.11,2.59,10.9,3.1
2025-03-12 07:00:00,50.29,999.0,19.62,50.55,998.72,19.6,49.97,998.65,19.58,49.52,998.9,19.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.65,12.28,10.7,5.5
2025-03-12 08:00:00,49.21,998.87,20.01,50.25,998.77,19.48,48.87,998.77,20.06,48.25,999.0,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.23,23.74,12.6,1.6
2025-03-12 09:00:00,46.9,999.0,20.11,48.86,998.7,19.28,46.06,998.77,20.25,46.01,999.1,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.25,33.46,14.7,0.0
2025-03-12 10:00:00,43.82,998.79,20.08,44.85,998.47,19.33,43.44,998.74,20.25,42.59,998.79,20.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.36,41.31,16.3,0.0
2025-03-12 11:00:00,42.45,998.06,20.2,43.8,998.1,19.56,42.04,997.96,20.36,41.67,998.11,20.5,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,46.19,17.9,7.0
2025-03-12 12:00:00,41.81,996.72,20.43,42.66,997.05,20.1,41.27,997.05,20.61,40.78,997.17,20.77,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.79,47.03,19.3,71.1
2025-03-12 13:00:00,39.84,996.33,20.18,40.03,996.38,20.01,39.22,996.36,20.34,39.55,996.52,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.05,43.49,20.1,34.4
2025-03-12 14:00:00,38.72,996.1,19.9,39.21,995.95,19.88,38.0,996.14,20.11,38.78,996.22,19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.47,36.59,21.2,68.0
2025-03-12 15:00:00,42.28,995.72,20.36,42.9,995.75,20.38,43.06,995.74,20.6,42.4,996.0,20.56,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.51,27.44,19.6,95.3
2025-03-12 16:00:00,44.71,995.68,21.54,44.49,995.67,21.1,44.39,995.8,21.39,43.42,996.0,21.58,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.11,16.97,18.4,100.0
2025-03-12 17:00:00,44.04,996.1,21.1,43.98,995.93,20.64,43.92,995.9,21.11,43.08,996.19,21.3,0.0,990.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.42,5.74,17.3,99.2
2025-03-12 18:00:00,42.22,996.45,21.31,41.89,996.3,20.43,41.69,996.3,21.36,40.61,996.6,21.54,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.63,-4.09,,
2025-03-12 19:00:00,43.87,997.15,21.74,44.7,996.75,20.9,42.49,996.73,21.64,42.17,997.02,22.05,0.0,702.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.76,-16.16,15.4,99.2
2025-03-12 20:00:00,44.19,997.45,21.26,45.36,997.2,20.45,43.71,997.18,21.32,43.35,997.38,21.41,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.5,-29.03,14.5,100.0
2025-03-12 21:00:00,42.94,996.62,20.56,44.96,996.85,19.55,42.63,997.01,20.7,42.8,997.05,20.62,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.97,-39.11,13.9,100.0
2025-03-12 22:00:00,41.96,996.45,20.18,44.74,996.52,19.17,41.63,996.48,20.41,42.18,996.67,20.22,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.27,-47.33,13.4,98.4
2025-03-12 23:00:00,41.53,995.9,20.03,44.35,995.96,18.87,41.03,995.9,20.19,41.89,996.34,20.06,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.25,-52.36,12.8,82.8
2025-03-13 00:00:00,41.26,995.88,19.91,44.24,995.9,18.65,40.74,995.7,20.05,41.54,996.05,19.94,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.21,-52.96,12.2,96.9
2025-03-13 01:00:00,41.56,995.1,19.8,44.56,995.17,18.56,41.06,995.12,19.93,41.87,995.25,19.85,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,-49.02,11.7,68.0
2025-03-13 02:00:00,41.47,995.1,19.67,44.95,994.8,18.12,41.12,994.9,19.8,41.75,994.98,19.78,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76,-41.49,11.0,58.6
2025-03-13 03:00:00,41.54,994.6,19.57,45.34,994.56,17.97,41.21,994.53,19.62,41.68,994.78,19.67,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.08,-31.78,10.7,99.2
2025-03-13 04:00:00,41.91,994.33,19.52,45.67,994.35,17.91,41.49,994.53,19.56,41.95,994.6,19.59,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.51,-20.02,10.9,68.7
2025-03-13 05:00:00,42.43,994.75,19.46,45.51,994.47,18.17,41.99,994.28,19.52,42.38,994.6,19.51,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.99,-9.2,10.3,69.5
2025-03-13 06:00:00,44.06,994.86,19.51,45.85,994.45,18.31,42.72,994.65,19.57,43.04,994.9,19.66,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6,2.59,10.0,98.4
2025-03-13 07:00:00,44.43,994.86,20.24,46.09,994.49,19.36,44.26,994.4,20.32,43.16,994.73,20.61,0.0,283.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.12,12.29,10.4,100.0
2025-03-13 08:00:00,44.6,994.57,20.66,45.79,994.05,19.9,44.42,993.87,20.73,43.31,994.3,21.19,0.0,83.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.66,23.79,11.6,100.0
2025-03-13 09:00:00,43.17,993.9,20.61,45.72,993.65,19.53,42.95,993.69,20.71,42.1,993.94,20.98,0.0,516.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.64,33.57,13.4,100.0
2025-03-13 10:00:00,44.7,993.75,20.48,46.34,993.5,19.9,44.97,993.37,20.48,43.78,993.75,20.74,0.0,1498.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.73,41.52,14.2,100.0
2025-03-13 11:00:00,45.3,992.72,20.29,46.46,992.56,20.0,45.03,992.46,20.37,44.61,992.8,20.61,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.41,46.51,14.7,100.0
2025-03-13 12:00:00,45.65,992.12,20.1,46.52,992.1,19.93,45.32,991.9,20.28,45.07,992.08,20.35,0.0,11.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.74,47.41,,
2025-03-13 13:00:00,46.38,991.77,19.95,47.71,991.55,19.8,47.03,991.43,20.17,46.24,991.7,20.07,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.25,43.86,,
2025-03-13 14:00:00,47.43,990.87,19.85,49.54,990.55,19.76,48.48,990.6,20.08,47.27,990.85,19.96,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.74,36.92,,
2025-03-13 15:00:00,55.5,990.0,20.67,55.41,990.02,20.6,56.34,989.98,20.6,55.24,990.25,20.67,0.0,1800.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.81,27.73,13.7,100.0
2025-03-13 16:00:00,57.08,989.13,21.66,57.2,989.9,21.7,58.68,990.0,21.32,57.19,990.1,21.56,0.0,245.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.41,17.24,14.0,100.0
2025-03-13 17:00:00,57.05,990.35,21.45,56.26,990.1,21.62,57.53,990.1,21.42,56.74,990.4,21.59,0.0,869.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.77,5.93,13.6,100.0
2025-03-13 18:00:00,55.37,990.53,22.04,54.5,990.34,22.12,55.92,990.45,21.72,54.59,990.64,21.98,0.0,1005.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.87,-3.75,12.6,100.0
2025-03-13 19:00:00,57.45,991.3,22.2,57.37,991.1,22.2,58.55,991.05,21.8,57.61,991.2,22.02,0.0,241.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.3,-16.15,12.0,61.7
2025-03-13 20:00:00,57.6,991.63,21.22,57.2,991.32,21.51,57.58,991.5,21.21,57.7,991.6,21.17,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.1,-29.0,10.2,70.3
2025-03-13 21:00:00,56.88,992.2,20.6,56.22,991.77,20.63,56.36,991.77,20.74,56.78,992.1,20.64,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.63,-39.01,9.6,98.4
2025-03-13 22:00:00,56.34,992.6,20.33,55.83,992.2,20.4,55.51,992.06,20.49,56.31,992.45,20.36,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.98,-47.14,9.8,99.2
2025-03-13 23:00:00,55.95,992.6,20.2,55.72,992.25,20.14,54.79,992.3,20.32,55.94,992.7,20.29,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.92,-52.04,10.1,79.7
2025-03-14 00:00:00,55.58,992.36,20.06,55.54,992.1,19.99,54.39,992.18,20.2,55.31,992.3,20.14,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.15,-52.57,10.0,100.0
2025-03-14 01:00:00,55.08,992.2,19.9,55.25,991.85,19.87,54.11,992.06,20.06,54.86,992.3,20.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02,-48.66,9.6,78.9
2025-03-14 02:00:00,54.89,992.33,19.85,55.04,991.97,19.79,53.98,992.3,19.91,54.66,992.33,19.9,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.45,-41.16,9.9,100.0
2025-03-14 03:00:00,54.45,992.06,19.73,54.75,991.76,19.62,53.77,991.78,19.83,54.26,991.98,19.82,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.76,-31.5,9.8,100.0
2025-03-14 04:00:00,54.11,992.57,19.64,54.42,992.57,19.51,52.96,992.56,19.75,53.87,992.77,19.76,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.07,-19.88,9.9,100.0
2025-03-14 05:00:00,53.72,993.2,19.61,53.7,992.9,19.46,52.58,992.9,19.69,53.38,993.15,19.67,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.93,-8.64,10.0,100.0
2025-03-14 06:00:00,53.14,993.6,19.45,53.09,993.27,19.36,52.2,993.3,19.53,52.97,993.53,19.56,0.0,187.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45,3.03,10.3,100.0
2025-03-14 07:00:00,52.43,994.38,19.67,52.49,994.0,19.61,52.09,994.07,19.66,51.63,994.28,20.03,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16,12.92,10.1,100.0
2025-03-14 08:00:00,51.3,994.38,20.11,51.29,994.48,20.19,51.31,994.6,20.13,49.74,994.75,20.78,0.0,51.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.88,24.53,10.0,100.0
2025-03-14 09:00:00,51.03,995.5,20.2,51.14,994.8,20.26,51.32,994.85,20.14,49.82,995.03,20.67,0.0,56.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.99,34.28,10.2,100.0
2025-03-14 10:00:00,51.94,995.45,19.76,52.08,994.85,19.8,52.16,994.93,19.82,51.35,995.2,19.98,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.28,42.16,10.5,100.0
2025-03-14 11:00:00,52.28,995.45,19.61,52.82,994.86,19.52,52.38,994.95,19.76,51.94,995.1,19.72,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.23,47.02,,
2025-03-14 12:00:00,53.07,995.3,19.5,53.36,994.93,19.53,52.98,994.85,19.65,52.71,995.1,19.64,0.0,1018.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.45,47.78,11.1,100.0
2025-03-14 13:00:00,53.13,995.6,19.39,53.26,995.15,19.43,52.96,995.2,19.58,52.75,995.45,19.57,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.45,44.23,11.1,100.0
2025-03-14 14:00:00,53.14,995.75,19.39,53.36,995.67,19.4,53.01,995.63,19.5,52.6,995.87,19.56,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.02,37.24,10.7,100.0
2025-03-14 15:00:00,52.1,995.75,19.94,52.3,995.9,19.91,52.33,995.9,19.88,51.05,996.15,20.42,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.11,28.02,10.7,100.0
2025-03-14 16:00:00,51.52,996.17,20.14,51.2,996.35,20.42,51.77,996.3,20.09,49.87,996.6,20.78,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.72,17.51,10.5,100.0
2025-03-14 17:00:00,52.08,997.3,19.72,51.68,996.98,19.97,52.07,997.2,19.8,51.26,997.45,20.02,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.28,5.94,10.0,100.0
2025-03-14 18:00:00,52.23,998.63,19.53,52.0,997.96,19.64,52.13,998.1,19.56,51.73,998.23,19.72,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.39,-3.75,9.7,100.0
2025-03-14 19:00:00,51.96,999.33,19.59,51.7,998.98,19.74,51.75,999.13,19.68,51.03,999.2,19.97,0.0,64.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.85,-16.15,9.3,100.0
2025-03-14 20:00:00,51.51,1000.33,19.62,51.39,1000.06,19.73,51.54,1000.18,19.62,50.63,1000.24,19.97,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.7,-28.96,9.3,100.0
2025-03-14 21:00:00,51.94,1001.2,19.33,51.91,1000.77,19.37,51.73,1000.77,19.44,51.39,1001.0,19.51,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.29,-38.91,9.1,100.0
2025-03-14 22:00:00,52.18,1001.7,19.23,52.46,1001.23,19.13,52.07,1001.1,19.33,51.82,1001.34,19.33,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.69,-46.94,9.0,100.0
2025-03-14 23:00:00,52.28,1001.7,19.08,52.68,1001.7,19.02,52.3,1001.65,19.26,51.98,1001.85,19.28,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.57,-51.71,9.1,100.0
2025-03-15 00:00:00,52.43,1002.2,19.04,52.98,1001.75,18.87,52.44,1001.8,19.12,52.21,1002.1,19.09,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.08,-52.18,9.3,100.0
2025-03-15 01:00:00,52.49,1002.55,18.96,53.01,1002.33,18.84,52.39,1002.26,19.03,52.24,1002.63,19.02,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.78,-48.3,9.1,75.0
2025-03-15 02:00:00,52.36,1002.4,18.85,53.38,1002.7,18.32,51.99,1002.67,18.94,51.78,1003.1,18.87,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15,-40.84,8.2,10.9
2025-03-15 03:00:00,49.67,1003.37,18.6,52.84,1003.1,17.38,49.12,1003.1,18.76,48.3,1003.6,18.66,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.44,-31.21,7.0,14.1
2025-03-15 04:00:00,47.35,1004.25,18.47,50.96,1003.96,16.74,45.94,1003.8,18.54,46.62,1004.22,18.57,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.52,-18.8,5.8,12.5
2025-03-15 05:00:00,45.1,1005.42,18.31,49.74,1004.96,16.38,43.93,1005.0,18.33,44.65,1005.22,18.4,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,-7.94,4.9,0.0
2025-03-15 06:00:00,44.84,1006.25,18.24,47.87,1005.94,16.94,43.74,1005.95,18.27,44.45,1006.2,18.34,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.1,3.23,4.3,0.0
2025-03-15 07:00:00,44.59,1007.13,18.16,46.83,1006.94,17.01,43.35,1006.88,18.18,44.19,1006.98,18.23,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.88,13.21,4.5,0.0
2025-03-15 08:00:00,42.34,1007.95,17.96,45.58,1007.77,16.24,40.95,1007.74,17.88,42.54,1007.8,18.1,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.31,24.57,,
