time, sensor_ventana_2 Puerta,sensor_puerta_1 Puerta,sensor_ventana_1 Puerta,sensor_ventana_11 Puerta,sensor_ventana_12 Puerta,sensor_ventana_3 Puerta,sensor_ventana_4 Puerta,sensor_ventana_5 Puerta,sensor_ventana_6 Puerta,sensor_ventana_7 Puerta,sensor_ventana_8 Puerta,sensor_ventana_9 Puerta,suma_ventanas_arriba,suma_ventanas_abajo
2025-01-31 19:00:00,0.0,80.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,1412.0,3600.0,1401.0,1800.0,7200.0
2025-01-31 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-01-31 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-01-31 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-01-31 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 05:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 07:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 08:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 09:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 10:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 11:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 12:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 13:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 14:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 15:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 16:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 17:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 18:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 19:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-01 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 05:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 07:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 08:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 09:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 10:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 11:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 12:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 13:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 14:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 15:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 16:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 17:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 18:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 19:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-02 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 05:00:00,0.0,18.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 07:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 08:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 09:00:00,0.0,3086.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 10:00:00,0.0,3600.0,0.0,527.0,3600.0,0.0,0.0,1433.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 11:00:00,0.0,2941.0,0.0,2968.0,3600.0,0.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 12:00:00,0.0,87.0,0.0,0.0,3600.0,2312.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 13:00:00,0.0,833.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 14:00:00,0.0,288.0,0.0,0.0,3600.0,3440.0,0.0,3437.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 15:00:00,0.0,3600.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 16:00:00,0.0,3600.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 17:00:00,0.0,3600.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 18:00:00,0.0,3600.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 19:00:00,0.0,2652.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-03 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 05:00:00,0.0,548.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 07:00:00,0.0,1040.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 08:00:00,0.0,52.0,0.0,3000.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,2998.0,1800.0,7200.0
2025-02-04 09:00:00,0.0,305.0,0.0,3600.0,3600.0,83.0,0.0,167.0,0.0,0.0,3600.0,302.0,1800.0,7200.0
2025-02-04 10:00:00,0.0,141.0,0.0,3600.0,3600.0,1625.0,0.0,1630.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 11:00:00,0.0,569.0,0.0,3444.0,3600.0,2127.0,0.0,2123.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 12:00:00,0.0,248.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 13:00:00,0.0,207.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 14:00:00,0.0,1655.0,0.0,0.0,3600.0,2319.0,0.0,2806.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 15:00:00,0.0,5.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 16:00:00,0.0,17.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 17:00:00,0.0,1974.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 18:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 19:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-04 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 05:00:00,0.0,316.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 07:00:00,0.0,209.0,0.0,341.0,3600.0,0.0,0.0,0.0,0.0,2603.0,3600.0,0.0,1800.0,7200.0
2025-02-05 08:00:00,0.0,811.0,0.0,1783.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,1800.0,7200.0
2025-02-05 09:00:00,0.0,213.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3555.0,3600.0,0.0,1800.0,7200.0
2025-02-05 10:00:00,0.0,553.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,1800.0,7200.0
2025-02-05 11:00:00,0.0,619.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,1580.0,1800.0,7200.0
2025-02-05 12:00:00,0.0,321.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0,1800.0,7200.0
2025-02-05 13:00:00,0.0,519.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,3600.0,1800.0,7200.0
2025-02-05 14:00:00,0.0,1059.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,2969.0,3600.0,3600.0,1800.0,7200.0
2025-02-05 15:00:00,0.0,999.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,2279.0,1800.0,7200.0
2025-02-05 16:00:00,0.0,3269.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 17:00:00,0.0,1320.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 18:00:00,0.0,11.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 19:00:00,0.0,5.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-05 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 05:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 06:00:00,0.0,306.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 07:00:00,0.0,2606.0,0.0,1167.0,3600.0,0.0,0.0,1379.0,0.0,2562.0,3600.0,0.0,1800.0,7200.0
2025-02-06 08:00:00,0.0,717.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,1800.0,7200.0
2025-02-06 09:00:00,0.0,474.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,1800.0,7200.0
2025-02-06 10:00:00,0.0,265.0,0.0,0.0,3600.0,3439.0,0.0,3446.0,0.0,1620.0,3600.0,0.0,1800.0,7200.0
2025-02-06 11:00:00,0.0,137.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 12:00:00,0.0,20.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 13:00:00,0.0,1117.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 14:00:00,0.0,2540.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 15:00:00,0.0,1924.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 16:00:00,0.0,42.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 17:00:00,0.0,448.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 18:00:00,0.0,1165.0,0.0,0.0,3600.0,245.0,0.0,243.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 19:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-06 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 05:00:00,0.0,646.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 06:00:00,0.0,768.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 07:00:00,0.0,1014.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 08:00:00,0.0,214.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 09:00:00,0.0,209.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,418.0,1800.0,7200.0
2025-02-07 10:00:00,0.0,1183.0,0.0,217.0,3600.0,2007.0,0.0,2014.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 11:00:00,0.0,140.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 12:00:00,0.0,228.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,1647.0,1800.0,7200.0
2025-02-07 13:00:00,0.0,342.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 14:00:00,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 15:00:00,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 16:00:00,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 17:00:00,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 18:00:00,0.0,0.0,0.0,0.0,3600.0,3600.0,0.0,3600.0,0.0,0.0,3600.0,3600.0,1800.0,7200.0
2025-02-07 19:00:00,0.0,91.0,0.0,0.0,3600.0,801.0,0.0,799.0,0.0,0.0,3600.0,784.0,1800.0,7200.0
2025-02-07 20:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 21:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 22:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-07 23:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 00:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 01:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 02:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 03:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 04:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 05:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 06:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 07:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 08:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 09:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 10:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 11:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 12:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
2025-02-08 13:00:00,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,1800.0,7200.0
